region;baron_first_blue;champion_first_blue;dragon_first_blue;inhibitor_first_blue;herald_first_blue;tower_first_blue;baron_first_red;champion_first_red;dragon_first_red;inhibitor_first_red;herald_first_red;tower_first_red;dif_kills;dif_barons;dif_dragons;dif_inhibitor;dif_herald;dif_tower;dif_dmg_dealt_to_buildings;dif_dmg_dealt_to_objectives;dif_dmg_dealt_to_turrets;dif_dmg_self_mitigated;dif_gold_earned;dif_gold_spent;dif_magic_dmg_dealt;dif_physical_dmg_dealt;dif_true_dmg_dealt;dif_total_minions_killed;dif_neutral_minions_killed;dif_total_heal;dif_vision_score;win_blue
EUW1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177.0;-68.0;500.0;143.0;1034.0;76.0;1.0;0.0;178.0;1.0;1.0
EUW1;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;1.0;1.0;5.0;8814.0;24724.0;8814.0;1328.0;6296.0;6785.0;50722.0;18022.0;2328.0;69.0;15.0;3541.0;28.0;1.0
EUW1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;-23.0;0.0;-3.0;0.0;-1.0;-6.0;-11451.0;-44067.0;-11451.0;-15182.0;-13335.0;-12160.0;-6716.0;-95944.0;-20239.0;-71.0;-5.0;-5965.0;-24.0;0.0
EUW1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;16.0;2.0;4.0;4.0;1.0;8.0;18576.0;107754.0;18576.0;66290.0;13279.0;9055.0;22877.0;139659.0;-255.0;-9.0;99.0;28295.0;20.0;1.0
EUW1;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;17.0;0.0;1.0;0.0;2.0;2.0;4556.0;43069.0;4556.0;48494.0;10493.0;5257.0;386100.0;-225044.0;10546.0;30.0;69.0;17478.0;2.0;1.0
EUW1;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;-9.0;-1.0;1.0;-1.0;2.0;-7.0;-15224.0;-14304.0;-15224.0;8210.0;-5407.0;-5220.0;-174136.0;268625.0;27440.0;106.0;20.0;-9049.0;15.0;0.0
EUW1;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;2.0;0.0;2.0;-1709.0;16506.0;-1709.0;-127418.0;-6559.0;-1945.0;-142968.0;71283.0;-654872.0;-173.0;-151.0;8492.0;48.0;1.0
EUW1;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;4.0;4.0;1.0;11.0;20887.0;48244.0;20887.0;-83760.0;10121.0;4700.0;-174011.0;444458.0;37503.0;71.0;172.0;-16225.0;93.0;1.0
EUW1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-13.0;-1.0;-4.0;-1.0;-2.0;-5.0;-6302.0;-80516.0;-6302.0;6731.0;-6912.0;-3208.0;33829.0;-184921.0;-10241.0;22.0;-107.0;-4509.0;-33.0;0.0
EUW1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-1.0;-1.0;-4.0;-1.0;2.0;-5.0;-7678.0;-43249.0;-7678.0;-35254.0;-8256.0;-2690.0;-224497.0;193205.0;-109500.0;-50.0;-61.0;-25289.0;4.0;0.0
EUW1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;4.0;10561.0;32695.0;10561.0;-50850.0;3816.0;-5045.0;-143715.0;206655.0;25677.0;88.0;-62.0;-19275.0;-1.0;1.0
EUW1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;-12.0;-1.0;-4.0;-1.0;0.0;-9.0;-20152.0;-68346.0;-20152.0;-25315.0;-12392.0;-12265.0;121889.0;-263970.0;-7970.0;-111.0;-37.0;-28079.0;19.0;0.0
EUW1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;-16.0;-1.0;-4.0;-1.0;-2.0;-7.0;-12165.0;-67380.0;-12165.0;2705.0;-11504.0;-5150.0;-183513.0;39750.0;-16773.0;-3.0;-72.0;-8759.0;-68.0;0.0
EUW1;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;-11.0;-1.0;-2.0;-1.0;1.0;-7.0;-18662.0;-49575.0;-18662.0;24134.0;-12795.0;-5410.0;156912.0;-374873.0;-3324.0;-94.0;-68.0;-6650.0;-11.0;0.0
EUW1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;-6.0;0.0;-1.0;0.0;0.0;0.0;-3615.0;-9207.0;-3615.0;1050.0;-4775.0;-1525.0;-39488.0;-6106.0;-5064.0;-26.0;-14.0;-1101.0;-12.0;0.0
EUW1;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;18.0;0.0;2.0;0.0;0.0;5.0;8854.0;31135.0;8854.0;6608.0;11814.0;8940.0;-91597.0;250649.0;-2523.0;76.0;56.0;-7262.0;-1.0;1.0
EUW1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;-1.0;-2.0;-3.0;-4641.0;-16484.0;-4641.0;-62613.0;-5897.0;-75.0;-289467.0;60246.0;-13607.0;-156.0;0.0;20289.0;-26.0;0.0
EUW1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;-1.0;5.0;14827.0;1838.0;14827.0;5692.0;3510.0;-4130.0;1936.0;29543.0;-32682.0;13.0;-4.0;-1005.0;-23.0;1.0
EUW1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;-4.0;-2.0;0.0;-2.0;-1.0;-5.0;-21016.0;-63478.0;-21016.0;29950.0;-6799.0;-3760.0;-13465.0;-56156.0;-26474.0;33.0;-35.0;3204.0;-19.0;0.0
EUW1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;18.0;2.0;-2.0;3.0;-1.0;5.0;3110.0;-1544.0;3110.0;-22566.0;9376.0;4925.0;25264.0;-50510.0;9503.0;-108.0;-26.0;16421.0;50.0;1.0
EUW1;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;3.0;1.0;1.0;6.0;15411.0;40703.0;15411.0;21971.0;9712.0;5150.0;142023.0;-28680.0;-354.0;50.0;-11.0;5025.0;-1.0;1.0
EUW1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;1.0;3.0;2.0;2.0;11.0;24615.0;83578.0;24615.0;33687.0;12183.0;11570.0;171085.0;-9011.0;51636.0;-21.0;147.0;24090.0;49.0;1.0
EUW1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-8.0;-3.0;-3.0;-3.0;1.0;-2.0;-1773.0;-55953.0;-1773.0;304266.0;-10349.0;-3895.0;404426.0;-338581.0;-7163.0;30.0;5.0;-47730.0;-29.0;0.0
EUW1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-20.0;-1.0;-3.0;-1.0;-2.0;-11.0;-19619.0;-73129.0;-19619.0;-2740.0;-16115.0;-14030.0;-177658.0;10611.0;5851.0;-39.0;-71.0;-27752.0;-25.0;0.0
EUW1;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;35.0;1.0;4.0;3.0;1.0;9.0;15201.0;70382.0;15201.0;-35839.0;16400.0;12555.0;16809.0;226471.0;38246.0;-90.0;155.0;9700.0;28.0;1.0
EUW1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;17.0;1.0;2.0;2.0;-2.0;6.0;17107.0;56336.0;17107.0;-2371.0;10734.0;5860.0;-114832.0;228808.0;32169.0;4.0;39.0;26226.0;30.0;1.0
EUW1;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;-1.0;-1.0;-1.0;-1.0;-2.0;-2.0;1312.0;-22448.0;1312.0;-22576.0;-197.0;5830.0;-70370.0;229640.0;-20609.0;94.0;15.0;16524.0;-35.0;0.0
EUW1;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;22.0;1.0;1.0;2.0;2.0;7.0;9097.0;56130.0;9097.0;27259.0;10640.0;1710.0;44580.0;-26589.0;7955.0;-61.0;12.0;9031.0;12.0;1.0
EUW1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;-21.0;0.0;-3.0;0.0;-2.0;-8.0;-16833.0;-78491.0;-16833.0;-12678.0;-16473.0;-13740.0;9481.0;-247750.0;-18556.0;32.0;-138.0;-14821.0;-78.0;0.0
EUW1;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;-14.0;-2.0;0.0;-2.0;0.0;-5.0;-3401.0;-65494.0;-3401.0;-3688.0;-11440.0;-6350.0;29577.0;-98032.0;-17122.0;-97.0;23.0;-8089.0;35.0;0.0
EUW1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;5.0;0.0;0.0;1.0;-2.0;8.0;22712.0;-7009.0;22712.0;-50096.0;2249.0;4925.0;50371.0;-216516.0;41541.0;-12.0;-29.0;1397.0;25.0;1.0
EUW1;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;24.0;0.0;0.0;3.0;2.0;11.0;23471.0;46209.0;23471.0;481.0;19167.0;13265.0;-15801.0;186498.0;23535.0;88.0;48.0;-3463.0;19.0;1.0
EUW1;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;1.0;0.0;1.0;1.0;7083.0;25141.0;7083.0;6804.0;6909.0;775.0;64227.0;16684.0;12273.0;69.0;20.0;14350.0;-6.0;1.0
EUW1;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;3.0;1.0;2.0;7.0;8152.0;51416.0;8152.0;13269.0;12862.0;9075.0;116810.0;-2134.0;9246.0;76.0;12.0;8771.0;29.0;1.0
EUW1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;-18.0;-2.0;1.0;-2.0;-1.0;-11.0;-24063.0;-80936.0;-24063.0;-46934.0;-15581.0;-10015.0;28750.0;-110702.0;-33142.0;101.0;-91.0;-41700.0;-20.0;0.0
EUW1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;-29.0;0.0;-2.0;0.0;-1.0;-3.0;-10774.0;-36097.0;-10774.0;-1064.0;-12701.0;-13120.0;-95063.0;-6854.0;-18935.0;-5.0;-105.0;-9658.0;-19.0;0.0
EUW1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;-11.0;0.0;-3.0;0.0;-2.0;-9.0;-16469.0;-65392.0;-16469.0;-21664.0;-11136.0;-9267.0;-15107.0;-193272.0;-11260.0;-87.0;-71.0;-14228.0;-44.0;0.0
EUW1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;3.0;-3.0;2.0;-2.0;-1.0;-4.0;-5417.0;-37428.0;-5417.0;-120748.0;-4866.0;-265.0;61316.0;33857.0;12050.0;32.0;25.0;-115983.0;22.0;0.0
EUW1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;1.0;2.0;3.0;1.0;4.0;5573.0;44974.0;5573.0;-39788.0;11494.0;3425.0;224066.0;-69439.0;-3608.0;-9.0;91.0;12104.0;21.0;1.0
EUW1;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;7.0;-1.0;4.0;0.0;2.0;6.0;13335.0;64811.0;13335.0;23084.0;4765.0;-565.0;102247.0;-48540.0;14457.0;-45.0;37.0;14790.0;21.0;1.0
EUW1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-28.0;-1.0;-4.0;-1.0;-2.0;-11.0;-21724.0;-92988.0;-21724.0;21267.0;-20897.0;-18275.0;-148377.0;-96666.0;-27905.0;-73.0;-103.0;-9966.0;-107.0;0.0
EUW1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;2.0;2.0;5.0;0.0;6.0;5457.0;117703.0;5457.0;81020.0;6471.0;2030.0;18192.0;-32751.0;10339.0;-55.0;39.0;-4142.0;60.0;1.0
EUW1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;-12.0;-1.0;-3.0;-1.0;-2.0;-11.0;-26624.0;-107734.0;-26624.0;-28987.0;-14705.0;-12585.0;-261320.0;92269.0;-47724.0;-11.0;-113.0;-17060.0;-15.0;0.0
EUW1;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;-22.0;0.0;-1.0;0.0;0.0;-7.0;-17800.0;-39919.0;-17800.0;-26223.0;-13972.0;-9405.0;29686.0;-163079.0;-20475.0;2.0;-84.0;-22213.0;-13.0;0.0
EUW1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;-16.0;0.0;-3.0;0.0;-2.0;-5.0;-12956.0;-57132.0;-12956.0;1949.0;-12160.0;-8868.0;-166172.0;46290.0;-17422.0;-61.0;-67.0;-11074.0;-29.0;0.0
EUW1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;1.0;1.0;2.0;1.0;6.0;12529.0;41266.0;12529.0;-1142.0;8767.0;3585.0;159477.0;-9546.0;36959.0;-16.0;80.0;9191.0;-16.0;1.0
EUW1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;-1.0;-5.0;0.0;-1.0;-6.0;-9220.0;-67519.0;-9220.0;-7259.0;-9420.0;-8785.0;122008.0;-133832.0;4409.0;-119.0;61.0;10030.0;-87.0;0.0
EUW1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;19.0;1.0;-2.0;1.0;-1.0;5.0;14412.0;20349.0;14412.0;-26632.0;7642.0;4855.0;-169338.0;133565.0;12127.0;-103.0;11.0;9767.0;16.0;1.0
EUW1;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;-11.0;-2.0;0.0;5.0;2.0;7.0;18476.0;14579.0;18476.0;102668.0;-3044.0;-2827.0;-160351.0;50227.0;-24860.0;-50.0;56.0;2266.0;3.0;1.0
EUW1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-14.0;-1.0;-3.0;-1.0;1.0;-3.0;-13201.0;-40936.0;-13201.0;-7022.0;-8952.0;-10685.0;-65118.0;25622.0;13447.0;-108.0;-4.0;-10880.0;-1.0;0.0
EUW1;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;18.0;2.0;3.0;4.0;0.0;8.0;15099.0;82276.0;15099.0;-30612.0;9033.0;4560.0;-64753.0;47662.0;51030.0;-76.0;47.0;7269.0;38.0;1.0
EUW1;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;2.0;4.0;2.0;0.0;7.0;10565.0;75230.0;10565.0;-24425.0;10826.0;4730.0;24335.0;35049.0;24027.0;7.0;60.0;8840.0;66.0;1.0
EUW1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;19.0;1.0;3.0;1.0;0.0;1.0;31.0;41470.0;31.0;-13124.0;8780.0;4675.0;186759.0;-186699.0;34257.0;42.0;19.0;27975.0;4.0;1.0
EUW1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-20.0;-1.0;-2.0;-1.0;-1.0;-9.0;-16298.0;-46772.0;-16298.0;15763.0;-10296.0;-6870.0;8026.0;-14461.0;4393.0;40.0;16.0;3438.0;17.0;0.0
EUW1;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;3.0;2.0;-2.0;7.0;19169.0;37678.0;19169.0;-21779.0;8114.0;4150.0;-14456.0;247305.0;-31940.0;68.0;32.0;-11878.0;56.0;1.0
EUW1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;-14.0;-2.0;0.0;-2.0;2.0;-4.0;-7781.0;-26148.0;-7781.0;-665.0;-7630.0;-3285.0;-359758.0;305351.0;20641.0;1.0;-19.0;9148.0;0.0;0.0
EUW1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;18.0;0.0;-1.0;3.0;0.0;10.0;15732.0;37262.0;15732.0;-4945.0;14543.0;9695.0;27272.0;134309.0;28670.0;59.0;46.0;23102.0;46.0;1.0
EUW1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;25.0;1.0;-1.0;2.0;1.0;7.0;13527.0;45579.0;13527.0;-57148.0;18132.0;13775.0;-236096.0;560483.0;19082.0;67.0;101.0;11627.0;3.0;1.0
EUW1;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;7.0;-1.0;0.0;0.0;1.0;1.0;-647.0;-10673.0;-647.0;-11816.0;3920.0;-605.0;297358.0;-261483.0;-32452.0;-44.0;7.0;-3557.0;65.0;1.0
EUW1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;-8.0;-1.0;-3.0;-1.0;0.0;-9.0;-36561.0;-86379.0;-36561.0;-19703.0;-4194.0;-12285.0;-215117.0;35680.0;618074.0;-62.0;57.0;-15848.0;-24.0;0.0
EUW1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;-15.0;0.0;-1.0;0.0;1.0;-4.0;-10237.0;-8381.0;-10237.0;-3592.0;-11663.0;-6800.0;-48628.0;-49772.0;2662.0;-38.0;-36.0;-2003.0;-11.0;0.0
EUW1;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;16.0;0.0;4.0;2.0;-2.0;6.0;16424.0;38016.0;16424.0;71306.0;10305.0;5100.0;-163534.0;308576.0;44859.0;86.0;47.0;24883.0;-31.0;1.0
EUW1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;-1.0;2.0;-1.0;0.0;0.0;-2.0;-3193.0;3418.0;-3193.0;82667.0;2946.0;-530.0;161928.0;-149871.0;-18518.0;-1.0;-8.0;24056.0;-61.0;0.0
EUW1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;-25.0;-1.0;-2.0;-1.0;0.0;-7.0;-9421.0;-51381.0;-9421.0;10789.0;-13631.0;-9400.0;-125672.0;31728.0;-19375.0;32.0;-41.0;-14334.0;27.0;0.0
EUW1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;7.0;-2.0;0.0;0.0;-1.0;4.0;9926.0;-23121.0;9926.0;-58016.0;3477.0;-3170.0;232295.0;-38497.0;-124432.0;-6.0;66.0;-28018.0;-3.0;1.0
EUW1;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;-4.0;-1.0;-1.0;0.0;0.0;-5.0;-17321.0;-46949.0;-17321.0;83962.0;-6447.0;-5365.0;-193226.0;168468.0;-16084.0;-16.0;-8.0;-18355.0;-42.0;0.0
EUW1;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;19.0;2.0;-1.0;2.0;-1.0;8.0;17528.0;64596.0;17528.0;27535.0;10996.0;7617.0;-140579.0;244238.0;-63344.0;-21.0;38.0;1624.0;12.0;1.0
EUW1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;12.0;1.0;1.0;1.0;-1.0;4.0;8653.0;47678.0;8653.0;386.0;6090.0;-1115.0;81464.0;-75714.0;54761.0;45.0;3.0;6820.0;29.0;1.0
EUW1;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-2.0;1.0;-1.0;1.0;1.0;6.0;12632.0;25884.0;12632.0;781.0;6844.0;8970.0;-134417.0;148134.0;12999.0;31.0;-45.0;-19299.0;32.0;1.0
EUW1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;-19.0;0.0;-2.0;0.0;-2.0;-11.0;-23565.0;-70612.0;-23565.0;-11299.0;-12511.0;-9785.0;-91559.0;-118634.0;24606.0;16.0;-139.0;-20420.0;-55.0;0.0
EUW1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-16.0;-1.0;-3.0;-1.0;-2.0;-6.0;-13345.0;-60317.0;-13345.0;-7937.0;-11037.0;-5875.0;2658.0;-23951.0;-77961.0;-68.0;-9.0;-10939.0;-25.0;0.0
EUW1;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;18.0;-1.0;0.0;1.0;-2.0;0.0;663.0;-22054.0;663.0;-14491.0;2398.0;-2330.0;-122398.0;130539.0;198.0;-15.0;19.0;14039.0;-29.0;1.0
EUW1;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;-19.0;-2.0;1.0;-2.0;-1.0;-7.0;-14539.0;-59830.0;-14539.0;-29042.0;-10360.0;-10425.0;83872.0;-63335.0;-22224.0;117.0;-6.0;9568.0;-73.0;0.0
EUW1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;15.0;0.0;4.0;1.0;-2.0;5.0;8748.0;32808.0;8748.0;-31472.0;8490.0;2565.0;43253.0;146440.0;-118059.0;18.0;48.0;-1469.0;23.0;1.0
EUW1;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;15.0;1.0;3.0;2.0;0.0;6.0;9722.0;45808.0;9722.0;39801.0;5391.0;-1222.0;22910.0;96042.0;-1583.0;-32.0;29.0;12242.0;-20.0;1.0
EUW1;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;-24.0;-1.0;-4.0;0.0;2.0;-2.0;-8599.0;-37529.0;-8599.0;-124071.0;-8232.0;-4535.0;-23179.0;46781.0;32074.0;-73.0;45.0;-31708.0;-7.0;0.0
EUW1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-20.0;550.0;109.0;-55.0;60.0;-1.0;0.0;105.0;-1.0;1.0
EUW1;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;3.0;2.0;1.0;9.0;27768.0;64046.0;27768.0;-25138.0;13867.0;12670.0;51732.0;177712.0;16807.0;103.0;64.0;16322.0;54.0;1.0
EUW1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;-14.0;-1.0;-1.0;-1.0;-2.0;-8.0;-21615.0;-46548.0;-21615.0;-4065.0;-12208.0;-9835.0;-72801.0;-6028.0;1383.0;-45.0;2.0;-7961.0;-67.0;0.0
EUW1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;19.0;1.0;1.0;2.0;1.0;9.0;13903.0;56626.0;13903.0;11655.0;15947.0;13365.0;-123851.0;412257.0;-670.0;102.0;55.0;27416.0;-1.0;1.0
EUW1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.0;0.0;0.0;0.0;0.0;0.0;-978.0;-1124.0;-978.0;-63.0;-2227.0;-260.0;-6191.0;-6479.0;13.0;-33.0;-4.0;-1004.0;-2.0;0.0
EUW1;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;14.0;0.0;-1.0;1.0;0.0;6.0;10072.0;31063.0;10072.0;8374.0;5558.0;5955.0;104564.0;-103154.0;48800.0;-48.0;13.0;47.0;61.0;1.0
EUW1;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;-2.0;-5968.0;-52026.0;-5968.0;-35215.0;-3837.0;-4040.0;44998.0;-225790.0;-24738.0;-48.0;-92.0;-17818.0;-4.0;0.0
EUW1;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;-13.0;0.0;0.0;0.0;1.0;-10.0;-19771.0;-24627.0;-19771.0;32288.0;-13921.0;-6615.0;-963.0;-222574.0;8921.0;-169.0;-16.0;-17689.0;4.0;0.0
EUW1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;-20.0;0.0;-2.0;0.0;0.0;-11.0;-26757.0;-40978.0;-26757.0;27706.0;-15652.0;-12333.0;-60382.0;-38052.0;2811.0;13.0;-47.0;-16143.0;-68.0;0.0
EUW1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;-19.0;0.0;0.0;0.0;-2.0;-6.0;-9746.0;-22809.0;-9746.0;1135.0;-9752.0;92.0;-129938.0;93229.0;-24420.0;-61.0;-2.0;-2739.0;-16.0;0.0
EUW1;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;14.0;-1.0;4.0;0.0;2.0;8.0;14043.0;54880.0;14043.0;9548.0;5081.0;2230.0;-12090.0;60417.0;-10885.0;-7.0;32.0;-1921.0;31.0;1.0
EUW1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-20.0;-2.0;-3.0;-2.0;1.0;-3.0;-8128.0;-47237.0;-8128.0;71711.0;-8136.0;-2160.0;-50435.0;65980.0;-4829.0;134.0;-43.0;-7334.0;-46.0;0.0
EUW1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-18.0;-1.0;-3.0;-1.0;-1.0;-10.0;-21313.0;-66219.0;-21313.0;21814.0;-15655.0;-13785.0;-25172.0;-148597.0;-12070.0;-55.0;-75.0;-2284.0;-26.0;0.0
EUW1;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;2.0;1.0;0.0;3.0;2044.0;53516.0;2044.0;-27676.0;3391.0;4785.0;144189.0;-118823.0;24163.0;72.0;-11.0;2720.0;-36.0;1.0
