summonerId;summonerName;region;leaguePoints;rank;wins;losses;veteran;inactive;freshBlood;hotStreak;tier;leagueId;queue
oAoOy8UVNosFcSYrGfU1WX4rrnyNpT3SncgY2-RsmMidRvCC;Maria Carmen 777;EUW1;28;III;40;45;False;False;False;False;SILVER;0738ee37-5d18-4d06-8614-2ac3e1bfc616;RANKED_SOLO_5x5
TD8syFcvKwglKELC5S9pvaoMz_AnLrIEHC92_ouF-hnxkQPE;IIlIlIlI;EUW1;28;III;7;5;False;False;False;True;SILVER;f9c74f09-43df-484c-b906-a19bff5c49a6;RANKED_SOLO_5x5
bA3Kqy0qwr4XPMVT_wbbL_jedr7yrT6qkpWl04lUNPOOXlC2;KattKrystal;EUW1;47;III;59;62;False;False;False;False;SILVER;0c5fb75d-51b0-4944-89b9-6df7cbbfedfc;RANKED_SOLO_5x5
zRkTad9CL5oz9UGhdoc_jMyiVYge5EvvLEQKY5e23LMCcGPj;lGODSPEEDl;EUW1;58;III;24;18;False;False;False;False;SILVER;c57c6684-5fa9-4545-a9af-cf205f2f14ed;RANKED_SOLO_5x5
fZc4or4uKhB928xW32lUMYVtOFdO1a1oSFM8P1cZRhKRX0bm;withtheboys;EUW1;81;III;56;61;False;False;False;False;SILVER;02308ee8-8382-46b5-afb4-5680362ac95e;RANKED_SOLO_5x5
ImON7Iw49pPKW77mHCC2cGvGn-4j2jF6EhQcrZuwR0ZqLkPX;Nirobe;EUW1;35;III;20;32;False;False;False;False;SILVER;1eda7e2f-806a-4145-8260-67306f93f76b;RANKED_SOLO_5x5
UsZjq4qUrmOlbAq9vCalIA9InasnDcodADrhuAAvjdpisWmU;Soul Chains;EUW1;75;III;53;44;False;False;False;False;SILVER;7d18294b-635e-4d23-ab78-332893f0d57d;RANKED_SOLO_5x5
RcTMbsBIsHlDDhNFcoXveR7MFRxAHFXPOXHPQjLg-BByCs_8;Bee Tasty;EUW1;0;III;34;39;False;False;True;False;SILVER;00a656ac-a342-44c6-afaa-74d4782091eb;RANKED_SOLO_5x5
eZIZXRJWp8Pf45hlGnLZIhLUQeQZz4CMxr-dUC7ZngrnYtdJ;WypreinFM;EUW1;40;III;10;15;False;False;False;False;SILVER;80265594-228d-442a-8336-d04d2252b8fe;RANKED_SOLO_5x5
oLd0nNNQOWD4Hvtalg-NTMZon_cZesPOkZyVfrONkRZCxlBC;FaceTheWindEUW;EUW1;28;III;5;5;False;False;False;False;SILVER;c7049777-1ff0-4d8f-86d3-cdb2d9233b0f;RANKED_SOLO_5x5
jxM-V-f74kBd_oW0R2NHNXeUYyDlTHQENF6DkPToEVZ2jd4U;Karashi Oshigiri;EUW1;0;III;51;50;False;False;False;False;SILVER;369200f4-c3af-4140-a9cd-68a02493acc9;RANKED_SOLO_5x5
6qGUe3UzCyYFw4BC6Np4NgTHzLy_07WK_ariTJLVSr74qhJ2;40Panda04;EUW1;8;III;31;35;False;False;False;False;SILVER;3de89d29-9056-4e92-b74e-4cf7b488fde6;RANKED_SOLO_5x5
yqJAyI4HjAEBEeFYh8MY1taidTw38jK1f9lx1usBBDjZnrIE;Blue WoIf;EUW1;23;III;119;98;False;False;False;False;SILVER;49cdb21a-f7a1-4812-9148-afff297035c8;RANKED_SOLO_5x5
cZrRUsH1HY2ZdkyBQKf9ph9io0buD6X3R2w2AWi0mWiorH-b;Dalaco99;EUW1;14;III;83;86;False;False;False;False;SILVER;b8a7f6f6-cf22-48e2-9613-0829301b4015;RANKED_SOLO_5x5
dtr7AAc4cNd6xxkdpOaWACW2bnz8Srpivo44DMXhmuEUgmDi;MagicJuli;EUW1;50;III;92;93;False;False;False;False;SILVER;bca13865-e597-4046-ae28-9f44e15c590f;RANKED_SOLO_5x5
KRjV4mSR-6T2sdiP6U5-QgepD99DBHZxK3lyNebJ6CnmW4d8;Wisegurd;EUW1;95;III;5;6;False;False;False;False;SILVER;c31825df-e1dd-4299-bc3c-ad86f13bb0ca;RANKED_SOLO_5x5
AsWGaezKpITiK50T5XNN85q9M5F5JEy89GDvpJGTL1-lCg-r;Lucorlix;EUW1;52;III;11;26;False;False;False;False;SILVER;44d51124-54b1-4e73-b017-a9356a58d8ff;RANKED_SOLO_5x5
4HtWN1Ag3rXNGyxHEfkvDu8WVT3prhlY2uMccn2isOnb7owj;GordooTeeton;EUW1;96;III;55;49;False;False;False;True;SILVER;645a0aaf-fb3a-4b2a-bd10-9bd4698aeda0;RANKED_SOLO_5x5
fuC4PK6mU8Gg51MIcY4Keq0HRWYzHxJyrTknB7ADu8cJEw9f;BestInter101;EUW1;2;III;12;11;False;False;False;False;SILVER;f2eac1ac-5478-4053-b358-1dcc9ac1c8b2;RANKED_SOLO_5x5
Gme7il26kYjcwuNAmkp6CzTV8XXS3q9kbpJNKVf5wQi_L_VN;DonValeh;EUW1;10;III;11;18;False;False;False;False;SILVER;55b97475-1da5-4dea-8ff9-621e60bcda71;RANKED_SOLO_5x5
l_Jt4MZmchCCiw4WFy-G8_PPNtMndIuLUYcyEHA6OjyuKfhz;SeXyY BLaCK;EUW1;10;III;55;51;False;False;False;False;SILVER;eebc8f29-f6f6-457d-a2f6-1904d1a13d51;RANKED_SOLO_5x5
U_95Udg9EkGyvtP4fIY-zDcdN8REb1wSjJFUcJn_5Af0SkXo;Sophisttsoul;EUW1;38;III;235;218;False;False;True;True;SILVER;48e767ee-3015-449b-aa41-fe7519f83f03;RANKED_SOLO_5x5
8u67gLJ24XVlP7WfyGFJGOlUevphpNzknhH48Gp-PJarzJVt;NellyPiccolina;EUW1;99;III;5;5;False;False;False;False;SILVER;05dc519e-383d-482d-bb8f-79e9d0e63387;RANKED_SOLO_5x5
KA09lxMlRHK3OmNtUFKATBJoz9uQndFLCsGgCKk5W97vJX_h;I Have Wifesteal;EUW1;30;III;13;21;False;False;False;False;SILVER;8b099ad4-bb08-472d-864b-36ff08407106;RANKED_SOLO_5x5
0FSIYjDWE2ggv7M3W8Suscl_ZQ-oTCwwiAu-TMFxiBIvdAAN;Standef1;EUW1;79;III;30;17;False;False;False;True;SILVER;3102bc18-3430-42e1-91a2-f4157320e4d3;RANKED_SOLO_5x5
-DzuNTaz4niH2JaBxpsPreh1HFKFXnPdR5AiS7R1s_i5TIV3;HideÔnWaifu;EUW1;4;III;40;35;False;False;False;False;SILVER;5f31bc85-e893-4df3-a0e9-c58b5b869948;RANKED_SOLO_5x5
jdJ_9SzENgrvLJqlH6i-ib45JHRnf4D8ARshN9XtiMKsfMSe;Uncrownedkings;EUW1;12;IV;78;110;False;False;False;False;SILVER;07b83f9e-3bbc-4265-9ed4-8bad44903adc;RANKED_SOLO_5x5
JTb7UHJk-uTPIfBh_GW3SNMLaLIeClDUdbA79fDdc_d-HkgF;Dêucâlîon;EUW1;83;IV;8;9;False;False;False;False;SILVER;bcf48786-9c87-41db-919c-ab4410afdf96;RANKED_SOLO_5x5
muJS0e1QfYAEutZ7RhZT3PMUsY-m9ckrRZyRVcCpoyt1NQwy;DaKin Kowine;EUW1;29;IV;17;14;False;False;False;False;SILVER;8cd0d720-8654-43a9-b541-84ba10baf0ee;RANKED_SOLO_5x5
wJ-n3pNv4FmPYbn6vPkJ1KSHFJy4R7rorpwcWJqZzZDQpA0b;icepep;EUW1;32;IV;3;15;False;False;False;False;SILVER;2018622d-e30b-48e2-98fd-b268f9733238;RANKED_SOLO_5x5
U9y_EyelhhUsYZ4_KUAwEj7MxknQTugVLRGMaaGy4DcMH8Wo;tgtells;EUW1;0;IV;113;107;False;False;False;False;SILVER;a707957f-f891-4f14-a656-b3405e04aed7;RANKED_SOLO_5x5
ZhwxJl6QeBesdYYvcynxCCmvVjAuDrr6UAwyVOxMUcBXBZGg;xXFEAR MY MIDXx;EUW1;85;IV;8;10;False;False;False;True;SILVER;d1c1e949-8616-497e-abcf-ed85deb78d39;RANKED_SOLO_5x5
rpd_d7K2nEwjf3tQEexctgygPMSiNj2zHD4-J-NHku2DpPPD;Sea Lion;EUW1;0;IV;101;106;False;False;False;False;SILVER;a2349ab9-cd05-477e-927a-95d27536d7e8;RANKED_SOLO_5x5
clambzPu0ht4HZMchcdVbGIYv-lVc4KsQl-C5fNY1SLiWnUa;Sladee;EUW1;0;IV;84;88;False;False;True;False;SILVER;3ebaa8b3-c10c-4a90-a193-178e3977a273;RANKED_SOLO_5x5
tPltwzOTiOtexZoX-rgr-FcYUWZwIAexTA2Q0dn15MmEFWL_;B2 Spirit;EUW1;0;IV;34;50;False;False;False;False;SILVER;2e354de7-e8ca-4092-8e83-74d733f25d85;RANKED_SOLO_5x5
olC7jk62o1bOxAvrLhhMNYehhLG34VC3yxVH16_QAXG00yCl;lPhaedra;EUW1;15;IV;19;14;False;False;False;False;SILVER;9fabd558-32b7-4af1-804a-37b78943a454;RANKED_SOLO_5x5
8sX8FEFwCNsR8QzpWSVdEB5bAnv_8uYGhxUq_WVpzL9L5ciK;Hayate is A God;EUW1;56;IV;14;10;False;False;False;False;SILVER;70446078-f17c-48f6-acf1-663d86cec3d5;RANKED_SOLO_5x5
ddMBnJVC-tPQ4btYEZOlLTPQT_xmVTkaKnR1yrIg1-PzyODO;JoaDaProZ;EUW1;5;IV;5;6;False;False;True;False;SILVER;ef196e37-f75c-42b4-80f3-ffac627bf982;RANKED_SOLO_5x5
ZOqAJ4WtjUrLDZZmaN96gB9c8tzfPgTPLKsrBr7hvcEp_j4y;Penitent1;EUW1;1;IV;65;72;False;False;False;False;SILVER;462578f7-879c-481b-9537-57541ad45ff3;RANKED_SOLO_5x5
zhaWQ-MAtxKp8Rjq01nfy_3tdgYnV_t8bE4eOyRdgu6gCAcM;SrRivenAwaKen;EUW1;0;IV;7;7;False;False;True;False;SILVER;37d3a955-ca64-4d6a-a382-a1defb77e530;RANKED_SOLO_5x5
FYQ24wdjenj2uKbdI5FZKR19XRcl6ttRqlxOXcVfieMIqL6E;Albus Silente;EUW1;37;IV;16;14;False;False;False;False;SILVER;b37cd87c-1aa1-427e-8310-39a4c8221eba;RANKED_SOLO_5x5
611tHssDb_G6UPYdZbeyIEOKVipzDwWdIsXRP5BVCsNoeqg4;JudoQ8;EUW1;27;IV;47;46;False;False;True;True;SILVER;f68a68c4-5d98-4912-b6b6-f2159e00d5ca;RANKED_SOLO_5x5
p_lYYgUZGxq9ockRDMMi3JigbNbSvF1b-AXiiBXHW67SRYIh;khalood2872001;EUW1;25;IV;48;47;False;False;False;False;SILVER;1e6a2427-5c4b-4524-8760-8736b0c5f914;RANKED_SOLO_5x5
NfjiTrPl9mVufxoaVZKdpWyFbfBU8soLdcjbGSoonWQ-Mqg1;KaramellKungen;EUW1;34;IV;28;22;False;False;False;False;SILVER;63d3489a-e1cf-433f-b4c4-cb88bdee7eab;RANKED_SOLO_5x5
NBQj-WeYT4v_pZwWWbZm30tWlTPDsiVpSCztWioOgDivC466;Oceliot;EUW1;85;IV;26;23;False;False;False;True;SILVER;5dcf53bc-a9cc-496a-8455-e1b4c2b0ec14;RANKED_SOLO_5x5
r9aC8PToUsZM60WaWmX-EoibUD1GKGZlSmVRHm6JJMypo4he;mekkawy 22;EUW1;1;IV;49;51;False;False;True;True;SILVER;0decbc6d-0041-4e09-80ac-d1d4a711b8c6;RANKED_SOLO_5x5
1Eyxa0wfbjDbdvGrPCVawYT7v9fsqy7_edXgE-BIck0D0vUs;TheDreadful;EUW1;1;IV;18;25;False;False;True;False;SILVER;a7db4171-9f6d-4f4b-999f-d3d43152aa61;RANKED_SOLO_5x5
5xRITjUcG8T4DaZa2qytyieFDVGH4kyOxWSeWz6CLlG_Ij9R;Deadrakillerx9;EUW1;21;IV;39;32;False;False;False;False;SILVER;9fd27d8f-5051-4d17-ad82-e005ea5cad60;RANKED_SOLO_5x5
zWhV098OrV6uD6kehEPNiZDp-j8O7-BIwBZCrh5nl0sxe3SM;r u cereal17;EUW1;0;IV;100;121;False;False;False;False;SILVER;cd7851d4-d1a9-4d1a-be4b-b069cb3b2a61;RANKED_SOLO_5x5
ww_PpfhOR0yhhBxU8nRLEy1AnKXVdISFFo9aH1eyv7ELXVv_;Deafening Milk;EUW1;0;IV;14;20;False;False;False;False;SILVER;203f9dd9-fdaa-4870-8381-29d0c0741187;RANKED_SOLO_5x5
b1TX6p2tNm1KLawoRZASDiG6UdK2wvA6J9kxUG7K5R_s_MH-;Virus Intoxi;EUW1;0;IV;129;115;False;False;False;False;SILVER;66f68743-b938-4544-8c91-18461d1e667e;RANKED_SOLO_5x5
sY_tWWX68NXPhKkyYStP_o_dCpQSV6aLCNPdrRxV25r8z4ls;K41M1;EUW1;16;IV;26;34;False;False;False;False;SILVER;dee5049e-d0a9-4880-b664-019cd6c7333e;RANKED_SOLO_5x5
OF9zIEislm9giBopUACCPv8TXe9tO2VyeBz-T_7otwALrQtn;Bewared;EUW1;75;IV;72;75;False;False;False;False;SILVER;dee1c818-2690-40bd-a5c3-552d0b661397;RANKED_SOLO_5x5
0ZCb_mzTnatXZTrobE3-N_m6ZAka9mlsBMj8WCoV0a3Hg8Df;Ganskelo;EUW1;58;IV;14;16;False;False;False;False;SILVER;e29fe510-8110-49a8-a7ab-073af66e7c2c;RANKED_SOLO_5x5
5-78vDKBPBkgFdfxjf4WvddltJLU7B-bfFQeie1jBeboGSm5;IF8 Alexandre;EUW1;44;IV;41;39;False;False;False;False;SILVER;b439638c-9295-4771-93b0-e62e4df00f50;RANKED_SOLO_5x5
PxgjGKw3_U-xog9DTMP117jZ6QUmVfjuranWhDbubqTOhrkj;Snowiye;EUW1;73;IV;15;10;False;False;False;False;SILVER;3b15152e-1953-46ec-9578-072ab028fa95;RANKED_SOLO_5x5
iDAMy5IUh5JLfr91REossjY9j77atDZWtvQFKlEZ4BVW7QDh;river owo;EUW1;35;IV;7;7;False;False;False;False;SILVER;70446078-f17c-48f6-acf1-663d86cec3d5;RANKED_SOLO_5x5
ZIOfuQvDw0YvdauG6lscSIHXskxEE8LSlFKjGmuok8fA6WZ1;CinJ;EUW1;70;IV;52;44;False;False;False;False;SILVER;e9c48d54-16b7-40da-9b44-6602278120d1;RANKED_SOLO_5x5
FnssZgbOX6rKND-_LRdskAj7r_NUWmERiev6nvgY1QyVnTm9;AKAelbarriles;EUW1;37;IV;4;6;False;False;True;False;SILVER;182f7056-7d79-4612-82a4-0c8f4d52c27f;RANKED_SOLO_5x5
EnmfTwe1_dLnAIuPJn70YxVmVki2JhouKsAieGlAPgnaDhIh;Veltraz;EUW1;59;IV;28;39;False;False;False;False;SILVER;b6b57cd5-de34-44c5-887a-b2ff2b671d49;RANKED_SOLO_5x5
vaVmjNAqzSYEDH6M0TuMAwgp2PTLyiZnqi1yFh4SCVH8uEIt;seraXabi;EUW1;55;IV;118;100;False;False;False;False;SILVER;61eb75f2-3063-4713-a476-deea3efe12ad;RANKED_SOLO_5x5
I1kQWCEweg-TgXFRwW8A0m8KJNWSxIAdod7HajqofCMC_a0N;Palaro;EUW1;0;IV;9;12;False;False;False;False;SILVER;3e830b2c-40ee-46d9-955e-0d1bbcbc9144;RANKED_SOLO_5x5
MfFf1KLeJBQcKBzDfGrABDqTnKUR2Gryd8VD8ulSs7anAu_x;Fr1337y;EUW1;0;IV;48;48;False;False;False;False;SILVER;e36d71a3-1469-4759-a4b2-e55c6ba7b650;RANKED_SOLO_5x5
3Fd-8POMJSBC0fj5NKQejeAxi3Nl54exfUSTD9owRIGRhdGY;I SIRIUS I;EUW1;52;IV;8;7;False;False;False;False;SILVER;96c369b8-345d-4082-83ee-b7e3ede9886b;RANKED_SOLO_5x5
xfo4kkplwjeHf4P3lrtnMfHxFM-h1lMUtHK2WHlPcVp9-VQf;AinzOoelGown;EUW1;0;IV;79;70;False;False;False;False;SILVER;406f9f5a-cd71-4d3a-bf4a-ebf92a0f9058;RANKED_SOLO_5x5
OGbOtDKnyjiu-oP3fATpdfC-bFGWpoc7a-Mz4qY1a_VVXZQ2;REINNNNNNNNNNNNN;EUW1;0;IV;18;7;False;False;False;False;SILVER;2f644dde-8fab-4d73-a184-2ca988e6bc41;RANKED_SOLO_5x5
7kPY-8IVtbPTcQIiQLDQBYlKbgZksLU9yoDFDodMqeai5lds;A3KH;EUW1;60;IV;71;72;False;False;False;False;SILVER;da5535d4-4ce8-4aa1-813e-a70b0dad0486;RANKED_SOLO_5x5
94jT8CKmDipKFOvHLIE1B-taZ0Lx065zDRwO_zSnrHFvJmid;NiezłyAlbanczyk;EUW1;23;IV;110;100;False;False;False;False;SILVER;09e9e45e-11a1-4456-87ef-fec9172aa469;RANKED_SOLO_5x5
3B6jTFPlcMd0u1dujr2fB0TQ8yMrFBTUP9yI1wk3TXoBxR1Y;bloomerface;EUW1;13;IV;5;6;False;False;False;False;SILVER;ae1242a2-d3d3-437a-a6ac-bf7af8782e38;RANKED_SOLO_5x5
_zDo-3Z8X4nf18QNCV4OyuUhmLseQCdjpgY0a5FSCgCBDMYz;WhereIsMyDik;EUW1;45;IV;6;8;False;False;False;False;SILVER;2b542426-c8b0-426d-81f4-18b9f8fa6b36;RANKED_SOLO_5x5
JQCF7lgnxlOLDWmMPAVJICk9Tv5b1Ng1z9ziNQr7VU4djmIL;IKeep You Bronze;EUW1;82;IV;84;78;False;False;False;False;SILVER;fefe2e46-18b6-4417-965c-989509c6f149;RANKED_SOLO_5x5
50SXY9Sko_LOhdKo-ffMYEXWldTJiTzyKkMSs-Ew6GcnvgdP;OTP bâton;EUW1;32;IV;6;9;False;False;False;False;SILVER;351bf006-4991-48b7-9bbf-3115711d66d5;RANKED_SOLO_5x5
5RT7CywdRZmoY5_OHzdRX3y673zaw0oeWQuA-8An5wZNfyoO;Adnachiel;EUW1;24;IV;265;290;False;False;False;False;SILVER;846038ac-8ecb-4921-bbd6-04a356ada2e3;RANKED_SOLO_5x5
R2Hq8IrCKyj2Z3Xfe6LBrqdgk078upVemStG--a1J7P9xBVV;mansana;EUW1;0;IV;34;26;False;False;False;False;SILVER;9bae8db0-4e4b-4412-8639-88e882d64118;RANKED_SOLO_5x5
w0tff5D5YUEw5Apa9rz_YGsdnD6W4kqbLt6whLYuOOG_5pt7;xX demon Xx;EUW1;1;IV;83;85;False;False;False;False;SILVER;efe72242-0913-4bc0-9fc4-409a0e144ec9;RANKED_SOLO_5x5
0NoZjpuZM9RglMTMotHNy_tYlNjDA_RfN3U-FdGsedB8Vb6z;Duke Arntsen;EUW1;70;IV;7;15;False;False;False;False;SILVER;b813d77d-fe60-49ee-8551-ba2d23afc479;RANKED_SOLO_5x5
1ku8ZCztNHd_20RZXKlBuAd6jjT5chA7UqjTIha67FxyDFOK;By Pars;EUW1;0;IV;25;49;False;False;False;False;SILVER;48f7d491-8583-4cee-9bf9-a40418ddc66d;RANKED_SOLO_5x5
JSm2W22SKnEVcj9hYZhX6RtFYL-65oMOfUnUOpsAx7F4AXwd;ISMICH;EUW1;13;IV;42;33;False;False;False;False;SILVER;ba3c115f-2ec0-4853-901b-c56fc1b61cb8;RANKED_SOLO_5x5
0F53iWQozMRzL4ZkQ_L6ftuyUkPXVhS5FYlkxDhzFySL-DhH;Ionian Master;EUW1;31;IV;12;30;False;False;False;False;SILVER;a5f4f5a5-a497-4c67-8787-efde24208c66;RANKED_SOLO_5x5
hTrym2AxXiqnxQFpsD9jjGOX48f1YgW7omEXR6CGnre9Lk9T;DeadInTheEnd;EUW1;25;IV;90;89;False;False;False;False;SILVER;2bde90be-1841-47fe-8807-0f74c7ee2da6;RANKED_SOLO_5x5
XxLFbfCM9HFO7DY7rz7L32IzBvrZcIocr2dIru9C5vQhKc6O;ScharferJahn;EUW1;0;IV;29;46;False;False;False;False;SILVER;2eeec9ff-ac96-46f6-8041-340c7ddc3288;RANKED_SOLO_5x5
lDEtNHwSxfOgvIMzBoqsXbzdKJ8kl8wnYytlbyuWUSH-e-5B;not your carry1;EUW1;75;IV;79;109;False;False;False;False;SILVER;790bfeb6-efb4-4a17-9cc7-da47dd147770;RANKED_SOLO_5x5
ltW4IQHLbxPdpRtrZCMfBzzJEda0ZUWWXpGWeKel_bXsit2v;Cushionap;EUW1;0;IV;64;65;False;False;False;False;SILVER;bd65c710-9ff4-42ff-8003-82e3f2d26bf9;RANKED_SOLO_5x5
IqUajPDnBEiyxU9uxPhEMZTaCJxI2WfukwbO0ggGUhLwlb3b;Fromage is gay;EUW1;3;IV;33;38;False;False;False;False;SILVER;8b099ad4-bb08-472d-864b-36ff08407106;RANKED_SOLO_5x5
esWqA91qleLjAxVzU8Ci_e-TqmirDtQaS5Y5n65am4_DX6dh;nomefigo123;EUW1;38;IV;106;110;False;False;False;False;SILVER;9fb41be7-346c-4309-a178-068f51bcb049;RANKED_SOLO_5x5
QXbx4_5CRMSVudz-9Bd3pW6-oPZ37pRoADE0BKjeE40fCCm2;InumakiiToge;EUW1;0;IV;42;37;False;False;False;False;SILVER;ab8166e2-7c9c-4776-8163-650ca4eb5592;RANKED_SOLO_5x5
jDYbSB91KHvv1WMpMaRaJCKJaLMeb59Z5lxn7R3nTJllhIAR;AFKayn 9x;EUW1;53;IV;23;12;False;False;False;False;SILVER;c377417c-d7af-4fca-b694-afd761404562;RANKED_SOLO_5x5
dAg_GmW6CJsyMYjJy0IFwk1gkdneBgxPuGnCI2OZ-vD7AT34;TheeW0lf;EUW1;0;IV;1;12;False;False;False;False;SILVER;73769142-6d42-4504-ad23-bf720388a097;RANKED_SOLO_5x5
V_fhGRF50etK91egpkvcn81SrUhlEcYg8ebKLZM0hfPgpgnf;Dealbinisierer;EUW1;35;IV;127;119;False;False;True;False;SILVER;f3e6cd15-15a5-4b70-9459-72abd192f0e8;RANKED_SOLO_5x5
H0MQAAfM_aKKghMIEbiQefEE2dOTORNZiuh8Vb4x2hx7tbSx;Im Chick Hicks;EUW1;18;IV;7;10;False;False;True;False;SILVER;7795ba0c-982d-48a7-aa3c-8855662dbd43;RANKED_SOLO_5x5
2jlEDvFq6ZzSdKF-KTfAKy7N1tGwvfMbCe50H5g8foTXtKgw;5 Landminen ;EUW1;1;IV;18;12;False;False;False;True;SILVER;bceb3369-48a3-481b-8dd4-cecfbac1bed6;RANKED_SOLO_5x5
XLqYKtsKECeqyLisOeP29VupPp3aUoCQ9g4XNrx922C51dJL;LorianPierce;EUW1;47;IV;65;67;False;False;False;False;SILVER;186e0618-7fad-4568-8b3a-d1daf57120e1;RANKED_SOLO_5x5
9fB0GgoQXLWk_zl42hKdeug58QC5rp8IissHxBsYgX1_9GlV;Bissl League;EUW1;54;IV;49;52;False;False;False;False;SILVER;3ab5922f-3ed5-425f-ac02-28d35ea057fd;RANKED_SOLO_5x5
irPia3QriUhJMY2qneOTajHeIcbKybC0SQb5X_49GWG4kkcD;Lirettee;EUW1;16;IV;6;18;False;False;False;False;SILVER;9a2220eb-6a27-4093-bcf9-42cad9969fa7;RANKED_SOLO_5x5
UruWspoVuHLYx_yAdEB86mSJ0yvdcsRsNOCP7HNL_9dyRdrP;Reklaw Nala;EUW1;66;IV;14;7;False;False;False;False;SILVER;cf06d981-0dac-414e-abe1-bdc7cce7315a;RANKED_SOLO_5x5
U4o6H5BQ7LyCwPf30SJykLDSJXBdQBS4TnlzPQ4NgqGY9W4D;nuk48;EUW1;26;IV;74;62;False;False;False;False;SILVER;0decbc6d-0041-4e09-80ac-d1d4a711b8c6;RANKED_SOLO_5x5
eGbjgdHM7DvYitNn7RNLaPDdPhQhPKNFBOi00VDdYg4UxqMs;BO Maryem;EUW1;0;IV;15;14;False;False;False;False;SILVER;14c26f4c-8100-408e-8088-75d480b79148;RANKED_SOLO_5x5
lEtNm08zgpHM-10-rA3r90PO7bj9EA8Ky_iRnRq5LjXN7J_I;IF8 DreamBoy;EUW1;14;IV;9;11;False;False;False;False;SILVER;13b81054-fd9d-4ed3-84a2-bb53d6d6ffc1;RANKED_SOLO_5x5
wmGqhNj-CfSZQFWq7otp6YSuJDi6WA2yKSeQnLuKXldLzcWk;Jawitp;EUW1;0;IV;88;79;False;False;True;False;SILVER;afb46321-3e03-448f-b7d0-d78f08b5afaa;RANKED_SOLO_5x5
9ZUgLUhj5YLkhtM4beIpg3uzB_NmEtbYB-ZcbcgMVJiXicNU;Tahm Heir;EUW1;54;IV;45;46;False;False;False;False;SILVER;24422517-adad-4067-9c2b-7a114786c932;RANKED_SOLO_5x5
p3c5MRgmjNGVz5c9-ygAK8uydMNXvUBjrLrYxMT2pYXbpoKi;draven thz best;EUW1;28;IV;95;82;False;False;False;False;SILVER;9bad9a5c-af19-4f25-b79d-ecefb0488b1f;RANKED_SOLO_5x5
A9BKKg-wkWhdVK_RtCg_NUdesXEcydQLZ6pS3HGQ-7-GTigl;MettwurstMax;EUW1;0;IV;15;18;False;False;False;False;SILVER;3c2ee088-bd07-4f27-a975-5f7c01babf92;RANKED_SOLO_5x5
WlNGzIvkYrTYu6WFoE7cyrlV3SVSTn5hhkJhlH8V1qveASAO;Sir Shac;EUW1;48;IV;66;56;False;False;False;False;SILVER;747cd13e-39b6-4899-8a0c-79d6533ea1ed;RANKED_SOLO_5x5
g_yFT_LpbX1qCoOCzioAG0ujanzwRAEw5811HT3BdM35gr-W;ZAMOLX1S;EUW1;0;IV;65;84;False;False;False;False;SILVER;40bca7de-15f8-4085-8ca5-df1f227d35eb;RANKED_SOLO_5x5
RZ9I_OZ0zcTz4oeChh-kcCWbsvtHZUsymHxXNSsgnwmsNAVG;zorrita vasca;EUW1;26;IV;111;130;False;False;False;False;SILVER;e91814f2-c582-4110-8e99-d5770065fc22;RANKED_SOLO_5x5
yLz-IEBKpTha8UuMEsRJ9Iay5rklPdgWTIVVyxDik3nom8C0;You Miss;EUW1;23;IV;66;56;False;False;False;False;SILVER;c25f75dc-9d25-4449-8638-d7821e37f9e2;RANKED_SOLO_5x5
T9WsZMQ1d0MLYn1l2_u_N0760KKm1j3o85GR8ZO_C5rfUjzn;navarro41yt;EUW1;0;IV;63;82;False;False;False;False;SILVER;39e695f0-9df2-46e2-887e-964cf0ce1a61;RANKED_SOLO_5x5
ctHSrDktf9Y6Lq28fP3j7XQCfzo2Va9AZbvOUROniiDHasjB;heismykitten;EUW1;34;IV;22;49;False;False;False;False;SILVER;dd7cbdc1-9c6f-4f4c-b81a-74aaf80f0fe5;RANKED_SOLO_5x5
IpnIvciQNS7jc0TMBXp2UI3GoWAhGDP3ovfcCOZlpqPecQ68;AjandroMLG;EUW1;3;IV;73;76;False;False;False;False;SILVER;653c002b-c2d2-410b-87b9-bb903c19facb;RANKED_SOLO_5x5
hX3DwLCBTNqDrEC69z4u_uY81ejIIQL2QNl78pCL0EHor3g3;THB Sova;EUW1;83;IV;40;38;False;False;False;True;SILVER;d69017e7-84f0-4ef1-9740-fd3fb3e0d18c;RANKED_SOLO_5x5
mzJJGQICeQFM8-4sici0lbAPPmF5CXtAg_UTSAGDyOakrikQ;FreeTheTree;EUW1;1;IV;12;13;False;False;False;True;SILVER;a3e4e82f-63c4-4e3c-b2e5-214096e7d527;RANKED_SOLO_5x5
W4dGr8TNnnllXTdYz8TRTvHxbtKRCm0V6zZdbJ-vYwQWO2g4;ShikaBlyat;EUW1;83;IV;24;49;False;False;False;True;SILVER;c46bfd60-a3a1-4e37-a94e-4aec91ee6559;RANKED_SOLO_5x5
odEw_lMNzQU-qPlteaaMNzyzq4QUtAR8-5cURLgaNNlogou5;yasuoMain2005 TR;EUW1;73;IV;41;37;False;False;False;False;SILVER;2e81873b-db87-4211-9468-e9383623add8;RANKED_SOLO_5x5
Ni8xyE2V5DKMDsYHGj54RMMMdEpJeyi_4Dag7PtHbaM9yHYM;Jubileu Motoboy;EUW1;35;IV;7;16;False;False;False;False;SILVER;c93293a8-a9d9-4169-8e10-550e2d877e50;RANKED_SOLO_5x5
